,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_hate_f1,eval_hate_recall,eval_hate_precision,eval_offensive_f1,eval_offensive_recall,eval_offensive_precision,eval_normal_f1,eval_normal_recall,eval_normal_precision,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,model_run
0,0.5160414576530457,0.7966938600257621,0.7446065190108642,0.7657954745929333,0.7407834615867008,0.7583955223880596,0.8187311178247734,0.7063423110338836,0.866835077589318,0.8896296296296297,0.8451794510907812,0.6085889570552147,0.5139896373056995,0.7458646616541353,3.159,1474.537,23.109,4.0,1
1,0.5168454051017761,0.800128810648347,0.7519336221758031,0.7595623679330029,0.7612829549699557,0.7637001315212625,0.877139979859013,0.6762422360248447,0.8730812429801572,0.8637037037037038,0.882664647993944,0.6190194920259894,0.5430051813471503,0.7197802197802198,3.1629,1472.717,23.08,4.0,2
2,0.5027745366096497,0.802490339201374,0.7467159099869365,0.7739115065450998,0.7395723818407997,0.7574468085106384,0.8066465256797583,0.713903743315508,0.8754690012506701,0.9074074074074074,0.845702450811184,0.6072319201995012,0.5046632124352332,0.7621283255086072,3.1697,1469.52,23.03,4.0,3
3,0.5063782930374146,0.8054959209961357,0.7648286333704357,0.7646124886723401,0.7730475968509561,0.7666515632079746,0.851963746223565,0.6968698517298187,0.8719684151156232,0.8588888888888889,0.8854524627720504,0.6558659217877096,0.6082901554404145,0.7115151515151515,3.1773,1466.031,22.976,4.0,4
4,0.5293565988540649,0.78531558608845,0.7426493756416259,0.7373454346356163,0.7491627518130657,0.754444978375781,0.7905337361530715,0.7215073529411765,0.8592397440722618,0.8455555555555555,0.8733741392501913,0.6142634044768349,0.6113989637305699,0.6171548117154811,3.1729,1468.063,23.007,4.0,5
5,0.5235433578491211,0.7883211678832117,0.7427536976906621,0.7422744568412384,0.7463933796409833,0.7486985328916232,0.796576032225579,0.70625,0.8618188580993118,0.8581481481481481,0.865521105715353,0.6177437020810514,0.5844559585492228,0.6550522648083623,3.1462,1480.507,23.202,4.0,6
6,0.5008618831634521,0.8027050236152855,0.7432864344338713,0.7811077341693361,0.7342322857585134,0.7750832144555397,0.8207452165156093,0.7342342342342343,0.8731698712294937,0.9166666666666666,0.8336140114516672,0.5816062176165803,0.46528497409326425,0.7754749568221071,3.2581,1429.663,22.406,4.0,7
7,0.49382147192955017,0.8016316015457278,0.7566334209951484,0.7632240333660675,0.7507417939779183,0.7707468879668049,0.7482376636455186,0.7946524064171123,0.8734961720743711,0.8874074074074074,0.8600143575017947,0.6256572029442693,0.616580310880829,0.6350053361792957,3.1509,1478.289,23.168,4.0,8
8,0.5029575824737549,0.7924001717475311,0.743225858290336,0.7548673395234692,0.7468910390387674,0.7631103074141048,0.8499496475327291,0.6923707957342083,0.8621387815203385,0.8674074074074074,0.8569337724112697,0.604428485936565,0.5233160621761658,0.7152974504249292,3.1938,1458.451,22.857,4.0,9
9,0.5122148394584656,0.7926148561614427,0.7505781699914728,0.750135962260586,0.7517111722181928,0.7564919157275846,0.7774420946626385,0.7366412213740458,0.8615897720956087,0.8611111111111112,0.8620689655172413,0.6336528221512248,0.616580310880829,0.651697699890471,3.1437,1481.693,23.221,4.0,10
